epoch, iteration, loss, train-acc, lr, time
210,280,1.467,99.531,0.00038726,6.45095205
210,290,1.465,99.766,0.00038726,6.45437789
210,300,1.471,99.141,0.00038726,6.46322703
210,310,1.467,99.609,0.00038726,6.4539659
210,320,1.469,99.297,0.00038726,6.45184493
210,330,1.468,99.531,0.00038726,6.45309901
210,340,1.465,99.766,0.00038726,6.44678593
210,350,1.464,99.766,0.00038726,6.45388818
210,360,1.465,99.766,0.00038726,6.46206903
210,370,1.467,99.531,0.00038726,6.44390202
210,380,1.467,99.609,0.00038726,6.45621204
210,390,1.468,99.453,0.00038726,6.4470799
211,10,1.466,99.609,0.00038716,7.11600614
211,20,1.469,99.375,0.00038716,6.44563103
211,30,1.467,99.531,0.00038716,6.45961595
211,40,1.468,99.453,0.00038716,6.44586086
211,50,1.468,99.453,0.00038716,6.44273591
211,60,1.466,99.688,0.00038716,6.46149516
211,70,1.465,99.688,0.00038716,6.435642
211,80,1.469,99.375,0.00038716,6.46366
211,90,1.468,99.375,0.00038716,6.47109604
211,100,1.466,99.609,0.00038716,6.45905709
211,110,1.464,99.766,0.00038716,6.44020081
211,120,1.465,99.688,0.00038716,6.47653699
211,130,1.468,99.375,0.00038716,6.45598698
211,140,1.467,99.531,0.00038716,6.45375919
211,150,1.464,99.844,0.00038716,6.44272304
211,160,1.468,99.453,0.00038716,6.46932197
211,170,1.466,99.609,0.00038716,6.45735288
211,180,1.466,99.531,0.00038716,6.45318294
211,190,1.466,99.609,0.00038716,6.45558691
211,200,1.465,99.688,0.00038716,6.45185995
211,210,1.47,99.219,0.00038716,6.44132185
211,220,1.467,99.531,0.00038716,6.45787597
211,230,1.467,99.688,0.00038716,6.47271895
211,240,1.465,99.766,0.00038716,6.44461894
211,250,1.468,99.453,0.00038716,6.45767808
211,260,1.467,99.609,0.00038716,6.44219589
211,270,1.466,99.688,0.00038716,6.46248293
211,280,1.465,99.688,0.00038716,6.45246911
211,290,1.464,99.766,0.00038716,6.45314002
211,300,1.468,99.453,0.00038716,6.4287529
211,310,1.464,99.844,0.00038716,6.45686507
211,320,1.465,99.766,0.00038716,6.46138287
211,330,1.467,99.531,0.00038716,6.4527092
211,340,1.464,99.844,0.00038716,6.45641088
211,350,1.47,99.219,0.00038716,6.46434498
211,360,1.47,99.219,0.00038716,6.46859598
211,370,1.469,99.375,0.00038716,6.43466687
211,380,1.465,99.766,0.00038716,6.44283199
211,390,1.465,99.688,0.00038716,6.43331695
212,10,1.467,99.531,0.00038706,7.092489
212,20,1.467,99.531,0.00038706,6.45919204
212,30,1.465,99.688,0.00038706,6.45882702
212,40,1.466,99.688,0.00038706,6.44877505
212,50,1.469,99.297,0.00038706,6.45148301
212,60,1.466,99.688,0.00038706,6.43099499
212,70,1.468,99.453,0.00038706,6.4482882
212,80,1.465,99.688,0.00038706,6.46182919
212,90,1.467,99.531,0.00038706,6.45906401
212,100,1.466,99.688,0.00038706,6.4462831
212,110,1.466,99.688,0.00038706,6.45105314
212,120,1.465,99.688,0.00038706,6.44541907
212,130,1.464,99.844,0.00038706,6.4456799
212,140,1.467,99.531,0.00038706,6.44177294
212,150,1.468,99.453,0.00038706,6.46408296
212,160,1.471,99.141,0.00038706,6.46130013
212,170,1.468,99.453,0.00038706,6.45485806
212,180,1.465,99.766,0.00038706,6.45588398
212,190,1.465,99.688,0.00038706,6.44780803
212,200,1.466,99.688,0.00038706,6.46087122
212,210,1.467,99.531,0.00038706,6.45106983
212,220,1.466,99.609,0.00038706,6.43712783
212,230,1.467,99.609,0.00038706,6.45657682
212,240,1.466,99.609,0.00038706,6.44253206
212,250,1.465,99.688,0.00038706,6.44305921
212,260,1.463,99.922,0.00038706,6.44436097
212,270,1.467,99.531,0.00038706,6.44745588
212,280,1.466,99.688,0.00038706,6.43918204
212,290,1.467,99.531,0.00038706,6.45433807
212,300,1.465,99.766,0.00038706,6.45798683
212,310,1.464,99.766,0.00038706,6.44891596
212,320,1.465,99.766,0.00038706,6.46727109
212,330,1.466,99.688,0.00038706,6.46129894
212,340,1.468,99.453,0.00038706,6.45861506
212,350,1.469,99.375,0.00038706,6.45655417
212,360,1.467,99.531,0.00038706,6.45167708
212,370,1.468,99.375,0.00038706,6.43852615
212,380,1.467,99.531,0.00038706,6.45029807
212,390,1.465,99.688,0.00038706,6.4354701
213,10,1.467,99.609,0.00038696,7.12284803
213,20,1.465,99.688,0.00038696,6.44521594
213,30,1.468,99.531,0.00038696,6.45419693
213,40,1.468,99.453,0.00038696,6.44571424
213,50,1.467,99.609,0.00038696,6.45930815
213,60,1.469,99.219,0.00038696,6.46778107
213,70,1.466,99.609,0.00038696,6.44950008
213,80,1.464,99.844,0.00038696,6.46651006
213,90,1.467,99.531,0.00038696,6.44608808
213,100,1.465,99.766,0.00038696,6.43293595
213,110,1.466,99.609,0.00038696,6.45741892
213,120,1.468,99.453,0.00038696,6.46231604
213,130,1.468,99.375,0.00038696,6.44462085
213,140,1.468,99.531,0.00038696,6.47548604
213,150,1.466,99.688,0.00038696,6.46537495
213,160,1.465,99.766,0.00038696,6.46785307
213,170,1.468,99.453,0.00038696,6.42521715
213,180,1.466,99.688,0.00038696,6.43910408
213,190,1.464,99.766,0.00038696,6.46491694
213,200,1.464,99.766,0.00038696,6.4573369
213,210,1.465,99.688,0.00038696,6.46100092
213,220,1.466,99.609,0.00038696,6.4516809
213,230,1.471,99.219,0.00038696,6.46510196
213,240,1.464,99.766,0.00038696,6.45958614
213,250,1.468,99.375,0.00038696,6.43651104
213,260,1.466,99.609,0.00038696,6.43819594
213,270,1.468,99.531,0.00038696,6.4228909
213,280,1.47,99.219,0.00038696,6.41679192
213,290,1.467,99.453,0.00038696,6.43399811
213,300,1.466,99.531,0.00038696,6.43216801
213,310,1.465,99.766,0.00038696,6.41680312
213,320,1.464,99.766,0.00038696,6.43774796
213,330,1.466,99.531,0.00038696,6.42873883
213,340,1.467,99.531,0.00038696,6.42529702
213,350,1.464,99.922,0.00038696,6.43227696
213,360,1.467,99.531,0.00038696,6.42621994
213,370,1.464,99.766,0.00038696,6.43199205
213,380,1.467,99.609,0.00038696,6.43896794
213,390,1.464,99.844,0.00038696,6.42363191
214,10,1.464,99.844,0.00038686,7.12143898
214,20,1.465,99.688,0.00038686,6.429528
214,30,1.464,99.844,0.00038686,6.43551302
214,40,1.463,99.922,0.00038686,6.42572618
214,50,1.467,99.609,0.00038686,6.42580581
214,60,1.467,99.609,0.00038686,6.43165302
214,70,1.469,99.297,0.00038686,6.42718291
214,80,1.467,99.609,0.00038686,6.4283731
214,90,1.47,99.375,0.00038686,6.44776201
214,100,1.464,99.844,0.00038686,6.44221115
214,110,1.466,99.766,0.00038686,6.43747401
214,120,1.466,99.609,0.00038686,6.46798992
214,130,1.466,99.688,0.00038686,6.44560599
214,140,1.468,99.453,0.00038686,6.46029401
214,150,1.465,99.766,0.00038686,6.46177006
214,160,1.465,99.688,0.00038686,6.47263312
214,170,1.464,99.844,0.00038686,6.42896819
214,180,1.467,99.609,0.00038686,6.44737196
214,190,1.469,99.375,0.00038686,6.45883608
214,200,1.466,99.609,0.00038686,6.44488502
214,210,1.466,99.766,0.00038686,6.44184804
214,220,1.466,99.609,0.00038686,6.44472909
214,230,1.466,99.688,0.00038686,6.44595313
214,240,1.467,99.531,0.00038686,6.4532249
214,250,1.468,99.375,0.00038686,6.48414087
214,260,1.466,99.609,0.00038686,6.45183611
214,270,1.468,99.375,0.00038686,6.4595139
214,280,1.465,99.766,0.00038686,6.45849705
214,290,1.466,99.609,0.00038686,6.44694996
214,300,1.464,99.922,0.00038686,6.4466331
214,310,1.467,99.531,0.00038686,6.44565988
214,320,1.468,99.453,0.00038686,6.44822407
214,330,1.465,99.766,0.00038686,6.43810391
214,340,1.468,99.375,0.00038686,6.46930099
214,350,1.47,99.141,0.00038686,6.45904613
214,360,1.467,99.453,0.00038686,6.46824098
214,370,1.466,99.609,0.00038686,6.44156003
214,380,1.466,99.609,0.00038686,6.46460104
214,390,1.467,99.531,0.00038686,6.44916701
215,10,1.464,99.844,0.00038676,7.09948421
215,20,1.468,99.453,0.00038676,6.48597097
215,30,1.467,99.531,0.00038676,6.44815302
215,40,1.47,99.219,0.00038676,6.44324183
215,50,1.468,99.453,0.00038676,6.45568585
215,60,1.471,99.141,0.00038676,6.44960093
215,70,1.466,99.688,0.00038676,6.44785285
215,80,1.466,99.531,0.00038676,6.45920992
215,90,1.466,99.609,0.00038676,6.49036098
215,100,1.465,99.688,0.00038676,6.45606804
215,110,1.47,99.141,0.00038676,6.44691992
215,120,1.467,99.531,0.00038676,6.46177197
215,130,1.466,99.688,0.00038676,6.46709609
215,140,1.465,99.688,0.00038676,6.46296501
215,150,1.464,99.844,0.00038676,6.46289086
215,160,1.466,99.609,0.00038676,6.45728302
215,170,1.465,99.766,0.00038676,6.43429899
215,180,1.47,99.219,0.00038676,6.44933081
215,190,1.465,99.688,0.00038676,6.45560813
215,200,1.466,99.688,0.00038676,6.45241809
215,210,1.464,99.844,0.00038676,6.44316506
215,220,1.464,99.766,0.00038676,6.4488101
215,230,1.468,99.375,0.00038676,6.46893692
215,240,1.465,99.766,0.00038676,6.47247291
215,250,1.466,99.609,0.00038676,6.44573712
215,260,1.467,99.531,0.00038676,6.45180392
215,270,1.465,99.688,0.00038676,6.44293189
215,280,1.465,99.609,0.00038676,6.45235109
215,290,1.465,99.844,0.00038676,6.46624112
215,300,1.466,99.688,0.00038676,6.4578321
215,310,1.467,99.609,0.00038676,6.47555208
215,320,1.466,99.609,0.00038676,6.44355917
215,330,1.467,99.531,0.00038676,6.43602109
215,340,1.464,99.766,0.00038676,6.46020889
215,350,1.466,99.609,0.00038676,6.47144294
215,360,1.469,99.375,0.00038676,6.44103694
215,370,1.466,99.688,0.00038676,6.46900201
215,380,1.469,99.297,0.00038676,6.45842099
215,390,1.465,99.766,0.00038676,6.44247007
216,10,1.466,99.688,0.00038666,7.12515688
216,20,1.466,99.531,0.00038666,6.45585704
216,30,1.468,99.375,0.00038666,6.45552707
216,40,1.466,99.609,0.00038666,6.443645
216,50,1.467,99.453,0.00038666,6.45724297
216,60,1.468,99.453,0.00038666,6.46186304
216,70,1.464,99.844,0.00038666,6.4431262
216,80,1.465,99.688,0.00038666,6.45681596
216,90,1.469,99.453,0.00038666,6.42270899
216,100,1.466,99.609,0.00038666,6.46420002
216,110,1.466,99.766,0.00038666,6.46377897
216,120,1.467,99.531,0.00038666,6.46192694
216,130,1.467,99.609,0.00038666,6.45427299
216,140,1.464,99.844,0.00038666,6.45963621
216,150,1.464,99.766,0.00038666,6.44950318
216,160,1.466,99.688,0.00038666,6.45760202
216,170,1.463,99.922,0.00038666,6.47223783
216,180,1.467,99.531,0.00038666,6.44668603
216,190,1.466,99.688,0.00038666,6.46395183
216,200,1.469,99.297,0.00038666,6.46156502
216,210,1.467,99.453,0.00038666,6.4465878
216,220,1.469,99.297,0.00038666,6.45709801
216,230,1.468,99.453,0.00038666,6.45001483
216,240,1.465,99.766,0.00038666,6.45325685
216,250,1.466,99.609,0.00038666,6.461272
216,260,1.465,99.688,0.00038666,6.43940115
216,270,1.466,99.609,0.00038666,6.4483912
216,280,1.466,99.609,0.00038666,6.47525811
216,290,1.466,99.609,0.00038666,6.47024298
216,300,1.469,99.453,0.00038666,6.45514989
216,310,1.465,99.688,0.00038666,6.43561602
216,320,1.47,99.297,0.00038666,6.44827795
216,330,1.467,99.609,0.00038666,6.45008612
216,340,1.466,99.688,0.00038666,6.43688178
216,350,1.465,99.766,0.00038666,6.43892002
216,360,1.467,99.609,0.00038666,6.43190908
216,370,1.467,99.531,0.00038666,6.45932984
216,380,1.466,99.688,0.00038666,6.45832896
216,390,1.465,99.688,0.00038666,6.44452596
217,10,1.466,99.609,0.00038656,7.12047505
217,20,1.464,99.766,0.00038656,6.45904016
217,30,1.467,99.531,0.00038656,6.45783186
217,40,1.468,99.609,0.00038656,6.45830679
217,50,1.466,99.609,0.00038656,6.4237721
217,60,1.468,99.531,0.00038656,6.45495582
217,70,1.467,99.609,0.00038656,6.44668007
217,80,1.467,99.531,0.00038656,6.45139194
217,90,1.467,99.453,0.00038656,6.45190406
217,100,1.47,99.297,0.00038656,6.44712806
217,110,1.467,99.453,0.00038656,6.458781
217,120,1.465,99.766,0.00038656,6.44485307
217,130,1.466,99.531,0.00038656,6.44253898
217,140,1.467,99.688,0.00038656,6.47687507
217,150,1.465,99.688,0.00038656,6.4612689
217,160,1.465,99.688,0.00038656,6.44813609
217,170,1.466,99.688,0.00038656,6.45291495
217,180,1.465,99.766,0.00038656,6.48432207
217,190,1.467,99.531,0.00038656,6.45212507
217,200,1.467,99.609,0.00038656,6.45925093
217,210,1.464,99.844,0.00038656,6.44383001
217,220,1.466,99.688,0.00038656,6.46326709
217,230,1.468,99.375,0.00038656,6.46665287
217,240,1.467,99.531,0.00038656,6.45979309
217,250,1.463,99.844,0.00038656,6.45266795
217,260,1.467,99.453,0.00038656,6.48228908
217,270,1.466,99.688,0.00038656,6.4444828
217,280,1.466,99.688,0.00038656,6.44862413
217,290,1.469,99.297,0.00038656,6.49139786
217,300,1.463,99.922,0.00038656,6.46422291
217,310,1.467,99.453,0.00038656,6.44806409
217,320,1.469,99.297,0.00038656,6.46242213
217,330,1.469,99.297,0.00038656,6.45528913
217,340,1.465,99.688,0.00038656,6.45868897
217,350,1.466,99.688,0.00038656,6.45257306
217,360,1.468,99.453,0.00038656,6.45776796
217,370,1.466,99.531,0.00038656,6.437747
217,380,1.465,99.766,0.00038656,6.45288992
217,390,1.467,99.453,0.00038656,6.44984698
218,10,1.466,99.531,0.00038646,7.10521984
218,20,1.465,99.688,0.00038646,6.47284985
218,30,1.466,99.609,0.00038646,6.44911408
218,40,1.465,99.766,0.00038646,6.45666504
218,50,1.465,99.766,0.00038646,6.44770789
218,60,1.466,99.688,0.00038646,6.44629622
218,70,1.467,99.453,0.00038646,6.447644
218,80,1.466,99.609,0.00038646,6.44088006
218,90,1.468,99.453,0.00038646,6.46119189
218,100,1.466,99.766,0.00038646,6.47016406
218,110,1.466,99.531,0.00038646,6.44423985
218,120,1.465,99.688,0.00038646,6.45655918
218,130,1.465,99.766,0.00038646,6.45330095
218,140,1.466,99.609,0.00038646,6.46059895
218,150,1.465,99.688,0.00038646,6.43783188
218,160,1.468,99.531,0.00038646,6.45123315
218,170,1.465,99.688,0.00038646,6.45994997
218,180,1.465,99.766,0.00038646,6.45193315
218,190,1.466,99.609,0.00038646,6.45769501
218,200,1.467,99.609,0.00038646,6.45012403
218,210,1.468,99.375,0.00038646,6.47074199
218,220,1.465,99.688,0.00038646,6.44873619
218,230,1.468,99.375,0.00038646,6.4660089
218,240,1.466,99.688,0.00038646,6.48467112
218,250,1.47,99.297,0.00038646,6.46231198
218,260,1.469,99.375,0.00038646,6.44577003
218,270,1.466,99.688,0.00038646,6.43654084
218,280,1.464,99.844,0.00038646,6.45910192
218,290,1.467,99.531,0.00038646,6.44272685
218,300,1.467,99.453,0.00038646,6.43997812
218,310,1.465,99.844,0.00038646,6.46153998
218,320,1.466,99.609,0.00038646,6.43952489
218,330,1.465,99.688,0.00038646,6.45829892
218,340,1.468,99.453,0.00038646,6.45743585
218,350,1.467,99.531,0.00038646,6.42963505
218,360,1.471,99.141,0.00038646,6.45448112
218,370,1.467,99.609,0.00038646,6.46159005
218,380,1.467,99.531,0.00038646,6.44851804
218,390,1.465,99.766,0.00038646,6.45396304
219,10,1.465,99.766,0.00038636,7.10479593
219,20,1.468,99.453,0.00038636,6.43730497
219,30,1.465,99.766,0.00038636,6.4422369
219,40,1.464,99.766,0.00038636,6.46518397
219,50,1.467,99.609,0.00038636,6.44303107
219,60,1.464,99.766,0.00038636,6.45112205
219,70,1.466,99.609,0.00038636,6.46104503
219,80,1.465,99.688,0.00038636,6.44757318
219,90,1.469,99.375,0.00038636,6.4612689
219,100,1.465,99.609,0.00038636,6.45672202
219,110,1.467,99.453,0.00038636,6.454072
219,120,1.467,99.453,0.00038636,6.45935798
219,130,1.465,99.688,0.00038636,6.44034386
219,140,1.469,99.297,0.00038636,6.4798708
219,150,1.467,99.609,0.00038636,6.44727898
219,160,1.468,99.375,0.00038636,6.471596
219,170,1.469,99.375,0.00038636,6.4504621
219,180,1.466,99.688,0.00038636,6.4685812
219,190,1.466,99.688,0.00038636,6.48425508
219,200,1.466,99.609,0.00038636,6.4439249
219,210,1.466,99.609,0.00038636,6.43951416
219,220,1.464,99.844,0.00038636,6.45537806
219,230,1.466,99.688,0.00038636,6.44973087
219,240,1.467,99.531,0.00038636,6.44590712
219,250,1.464,99.844,0.00038636,6.47641706
219,260,1.465,99.766,0.00038636,6.453861
219,270,1.465,99.688,0.00038636,6.46505094
219,280,1.468,99.453,0.00038636,6.43517709
219,290,1.468,99.453,0.00038636,6.43963695
219,300,1.465,99.766,0.00038636,6.43754005
219,310,1.465,99.766,0.00038636,6.45294905
219,320,1.471,99.219,0.00038636,6.463063
219,330,1.466,99.609,0.00038636,6.44737506
219,340,1.468,99.531,0.00038636,6.46341991
219,350,1.465,99.766,0.00038636,6.452003
219,360,1.467,99.531,0.00038636,6.45879889
219,370,1.467,99.531,0.00038636,6.46636796
219,380,1.467,99.531,0.00038636,6.44385004
219,390,1.467,99.453,0.00038636,6.44187188
220,10,1.468,99.375,0.00038626,7.11477399
220,20,1.467,99.609,0.00038626,6.442554
220,30,1.466,99.609,0.00038626,6.4454031
220,40,1.463,99.922,0.00038626,6.46101904
220,50,1.467,99.531,0.00038626,6.42985582
220,60,1.466,99.609,0.00038626,6.45402503
220,70,1.465,99.609,0.00038626,6.44836116
220,80,1.468,99.453,0.00038626,6.46206403
220,90,1.464,99.922,0.00038626,6.47078705
220,100,1.467,99.609,0.00038626,6.45958304
220,110,1.465,99.688,0.00038626,6.44675899
220,120,1.468,99.453,0.00038626,6.43780088
220,130,1.466,99.609,0.00038626,6.45735788
220,140,1.466,99.609,0.00038626,6.43979287
220,150,1.47,99.375,0.00038626,6.45226479
220,160,1.466,99.609,0.00038626,6.45858502
220,170,1.465,99.766,0.00038626,6.42891502
220,180,1.47,99.453,0.00038626,6.42471886
220,190,1.467,99.531,0.00038626,6.458148
220,200,1.47,99.297,0.00038626,6.44530916
220,210,1.465,99.688,0.00038626,6.46428204
220,220,1.465,99.688,0.00038626,6.44664001
220,230,1.465,99.766,0.00038626,6.44710112
220,240,1.467,99.609,0.00038626,6.47734499
220,250,1.469,99.453,0.00038626,6.45439291
220,260,1.464,99.844,0.00038626,6.45187783
220,270,1.464,99.844,0.00038626,6.45983005
220,280,1.465,99.688,0.00038626,6.45545387
220,290,1.467,99.531,0.00038626,6.44546604
220,300,1.466,99.688,0.00038626,6.47486711
220,310,1.465,99.688,0.00038626,6.46008801
220,320,1.466,99.688,0.00038626,6.44983506
220,330,1.466,99.609,0.00038626,6.46370602
220,340,1.47,99.219,0.00038626,6.45124984
220,350,1.466,99.609,0.00038626,6.47474885
220,360,1.465,99.688,0.00038626,6.46953392
220,370,1.466,99.766,0.00038626,6.47147298
220,380,1.466,99.609,0.00038626,6.45556498
220,390,1.47,99.297,0.00038626,6.45011592
221,10,1.463,99.922,0.00038616,7.13225698
221,20,1.465,99.688,0.00038616,6.46422386
221,30,1.465,99.688,0.00038616,6.43643308
221,40,1.466,99.531,0.00038616,6.44798207
221,50,1.466,99.609,0.00038616,6.45054507
221,60,1.466,99.609,0.00038616,6.45736217
221,70,1.468,99.453,0.00038616,6.46573091
221,80,1.467,99.531,0.00038616,6.47128105
221,90,1.464,99.844,0.00038616,6.46783113
221,100,1.467,99.453,0.00038616,6.4566679
221,110,1.464,99.844,0.00038616,6.44893217
221,120,1.468,99.453,0.00038616,6.44026804
221,130,1.465,99.766,0.00038616,6.45749116
221,140,1.467,99.531,0.00038616,6.45011902
221,150,1.468,99.375,0.00038616,6.45584822
221,160,1.468,99.453,0.00038616,6.46633291
221,170,1.465,99.766,0.00038616,6.47150612
221,180,1.466,99.531,0.00038616,6.43722606
221,190,1.468,99.453,0.00038616,6.44236588
221,200,1.466,99.609,0.00038616,6.45356107
221,210,1.467,99.531,0.00038616,6.44612098
221,220,1.467,99.531,0.00038616,6.45497108
221,230,1.466,99.609,0.00038616,6.46334004
221,240,1.466,99.688,0.00038616,6.44296908
221,250,1.465,99.688,0.00038616,6.44360089
221,260,1.464,99.844,0.00038616,6.45572209
221,270,1.467,99.609,0.00038616,6.44320512
221,280,1.466,99.609,0.00038616,6.43753982
221,290,1.467,99.531,0.00038616,6.45197392
221,300,1.465,99.766,0.00038616,6.47097111
221,310,1.466,99.609,0.00038616,6.43701005
221,320,1.464,99.766,0.00038616,6.43100095
221,330,1.468,99.375,0.00038616,6.44901609
221,340,1.467,99.531,0.00038616,6.45428205
221,350,1.468,99.453,0.00038616,6.45562005
221,360,1.469,99.297,0.00038616,6.46869898
221,370,1.465,99.688,0.00038616,6.44760895
221,380,1.469,99.297,0.00038616,6.43405485
221,390,1.464,99.844,0.00038616,6.44136095
222,10,1.468,99.453,0.00038606,7.13121605
222,20,1.466,99.609,0.00038606,6.4310348
222,30,1.465,99.766,0.00038606,6.46700501
222,40,1.465,99.766,0.00038606,6.42771006
222,50,1.466,99.688,0.00038606,6.47225499
222,60,1.467,99.531,0.00038606,6.44468498
222,70,1.466,99.609,0.00038606,6.44907713
222,80,1.469,99.219,0.00038606,6.46414685
222,90,1.468,99.297,0.00038606,6.45322204
222,100,1.467,99.531,0.00038606,6.46366811
222,110,1.466,99.688,0.00038606,6.44317603
222,120,1.466,99.766,0.00038606,6.45584393
222,130,1.465,99.766,0.00038606,6.45241213
222,140,1.466,99.688,0.00038606,6.46158004
222,150,1.465,99.688,0.00038606,6.45853519
222,160,1.467,99.531,0.00038606,6.451689
222,170,1.463,99.844,0.00038606,6.44984293
222,180,1.466,99.609,0.00038606,6.46363401
222,190,1.466,99.688,0.00038606,6.43360305
222,200,1.47,99.219,0.00038606,6.44417191
222,210,1.466,99.688,0.00038606,6.4591589
222,220,1.467,99.531,0.00038606,6.445719
222,230,1.465,99.766,0.00038606,6.48051596
222,240,1.467,99.609,0.00038606,6.46977901
222,250,1.465,99.766,0.00038606,6.44828415
222,260,1.469,99.297,0.00038606,6.45999503
222,270,1.464,99.766,0.00038606,6.4611268
222,280,1.466,99.609,0.00038606,6.44549012
222,290,1.467,99.531,0.00038606,6.45191193
222,300,1.467,99.453,0.00038606,6.43835402
222,310,1.462,100,0.00038606,6.43817019
222,320,1.467,99.531,0.00038606,6.44713593
222,330,1.467,99.609,0.00038606,6.45063901
222,340,1.465,99.844,0.00038606,6.45927596
222,350,1.469,99.375,0.00038606,6.43737984
222,360,1.466,99.688,0.00038606,6.45481706
222,370,1.465,99.688,0.00038606,6.45468187
222,380,1.472,99.062,0.00038606,6.46564484
222,390,1.468,99.453,0.00038606,6.43574905
223,10,1.469,99.375,0.00038596,7.11894608
223,20,1.467,99.453,0.00038596,6.44384217
223,30,1.467,99.609,0.00038596,6.4218452
223,40,1.467,99.609,0.00038596,6.45681906
223,50,1.463,99.922,0.00038596,6.44520402
223,60,1.467,99.609,0.00038596,6.46096301
223,70,1.466,99.688,0.00038596,6.46745014
223,80,1.466,99.609,0.00038596,6.44867301
223,90,1.466,99.609,0.00038596,6.45404792
223,100,1.467,99.531,0.00038596,6.44011402
223,110,1.468,99.453,0.00038596,6.47480297
223,120,1.466,99.609,0.00038596,6.4467361
223,130,1.463,99.922,0.00038596,6.44711018
223,140,1.467,99.531,0.00038596,6.45406413
223,150,1.466,99.688,0.00038596,6.45947218
223,160,1.468,99.375,0.00038596,6.44765186
223,170,1.465,99.688,0.00038596,6.45704103
223,180,1.465,99.609,0.00038596,6.45681596
223,190,1.467,99.453,0.00038596,6.44481397
223,200,1.465,99.766,0.00038596,6.46451211
223,210,1.464,99.766,0.00038596,6.46345592
223,220,1.468,99.453,0.00038596,6.47797394
223,230,1.466,99.688,0.00038596,6.44701505
223,240,1.464,99.844,0.00038596,6.45612502
223,250,1.465,99.844,0.00038596,6.44280481
223,260,1.466,99.609,0.00038596,6.46414208
223,270,1.468,99.453,0.00038596,6.44608188
223,280,1.466,99.609,0.00038596,6.4520781
223,290,1.468,99.453,0.00038596,6.44779611
223,300,1.469,99.375,0.00038596,6.45266986
223,310,1.465,99.766,0.00038596,6.4337492
223,320,1.467,99.609,0.00038596,6.44661999
223,330,1.466,99.609,0.00038596,6.45762587
223,340,1.469,99.375,0.00038596,6.46007705
223,350,1.468,99.453,0.00038596,6.44098186
223,360,1.468,99.609,0.00038596,6.466995
223,370,1.464,99.922,0.00038596,6.45378304
223,380,1.468,99.453,0.00038596,6.45394206
223,390,1.463,99.922,0.00038596,6.45421886
224,10,1.463,99.844,0.00038586,7.11273599
224,20,1.466,99.609,0.00038586,6.44374919
224,30,1.466,99.609,0.00038586,6.43833518
224,40,1.469,99.375,0.00038586,6.43177605
224,50,1.465,99.766,0.00038586,6.45326304
224,60,1.467,99.453,0.00038586,6.44763899
224,70,1.469,99.375,0.00038586,6.46567512
224,80,1.467,99.531,0.00038586,6.45527101
224,90,1.466,99.609,0.00038586,6.47504187
224,100,1.466,99.531,0.00038586,6.45287704
224,110,1.465,99.688,0.00038586,6.47285604
224,120,1.469,99.453,0.00038586,6.46605301
224,130,1.466,99.688,0.00038586,6.4463222
224,140,1.464,99.844,0.00038586,6.454849
224,150,1.469,99.375,0.00038586,6.47080398
224,160,1.469,99.453,0.00038586,6.45931697
224,170,1.466,99.609,0.00038586,6.48787498
224,180,1.469,99.297,0.00038586,6.47185993
224,190,1.464,99.766,0.00038586,6.44085002
224,200,1.466,99.609,0.00038586,6.46013594
224,210,1.464,99.766,0.00038586,6.46279001
224,220,1.467,99.609,0.00038586,6.45875406
224,230,1.466,99.688,0.00038586,6.46700311
224,240,1.467,99.609,0.00038586,6.46897817
224,250,1.468,99.375,0.00038586,6.448138
224,260,1.469,99.375,0.00038586,6.459306
224,270,1.464,99.844,0.00038586,6.45039201
224,280,1.469,99.375,0.00038586,6.44821405
224,290,1.466,99.609,0.00038586,6.45007491
224,300,1.468,99.375,0.00038586,6.460953
224,310,1.467,99.609,0.00038586,6.43413115
224,320,1.467,99.453,0.00038586,6.43719387
224,330,1.465,99.766,0.00038586,6.45931101
224,340,1.466,99.609,0.00038586,6.47364211
224,350,1.466,99.688,0.00038586,6.44564223
224,360,1.465,99.688,0.00038586,6.44506097
224,370,1.465,99.766,0.00038586,6.47323394
224,380,1.465,99.766,0.00038586,6.4517808
224,390,1.467,99.531,0.00038586,6.44060087
225,10,1.466,99.688,0.00038576,7.12705016
225,20,1.466,99.766,0.00038576,6.46438813
225,30,1.465,99.766,0.00038576,6.47417712
225,40,1.466,99.531,0.00038576,6.46686983
225,50,1.466,99.609,0.00038576,6.46338201
225,60,1.467,99.531,0.00038576,6.48162007
225,70,1.466,99.609,0.00038576,6.46458507
225,80,1.465,99.688,0.00038576,6.44495106
225,90,1.47,99.219,0.00038576,6.45394492
225,100,1.465,99.688,0.00038576,6.46800709
225,110,1.467,99.609,0.00038576,6.4350791
225,120,1.464,99.922,0.00038576,6.45600295
225,130,1.466,99.609,0.00038576,6.45630312
225,140,1.465,99.688,0.00038576,6.48095703
225,150,1.467,99.453,0.00038576,6.45304799
225,160,1.467,99.531,0.00038576,6.46880603
225,170,1.467,99.609,0.00038576,6.46484113
225,180,1.466,99.609,0.00038576,6.44401407
225,190,1.474,98.828,0.00038576,6.437078
225,200,1.465,99.688,0.00038576,6.44544291
225,210,1.465,99.844,0.00038576,6.45248699
225,220,1.466,99.609,0.00038576,6.48154402
225,230,1.464,99.844,0.00038576,6.46485901
225,240,1.466,99.531,0.00038576,6.47044802
225,250,1.465,99.766,0.00038576,6.43141007
